id,loc,env,Yield.Mg.ha
AOR11484-2,CA,CA_2016,71.55
AORTX09032-3W,CA,CA_2016,49.21
AORTX09033-4W,CA,CA_2016,40.94
AORTX09037-1W,CA,CA_2016,65.34
AORTX09037-4W,CA,CA_2016,55
AORTX10247-1W/Y,CA,CA_2016,58.73
Atlantic,CA,CA_2016,51.28
Atlantic,CA,CA_2016,52.52
Atlantic,CA,CA_2016,52.52
Atlantic,CA,CA_2016,57.9
Atlantic,CA,CA_2016,65.34
B2869-29,CA,CA_2016,38.05
B2869-29,CA,CA_2016,56.66
B2904-2,CA,CA_2016,52.94
B2904-2,CA,CA_2016,52.94
B3012-1,CA,CA_2016,54.59
B3152A-3,CA,CA_2016,40.94
B3153-3,CA,CA_2016,55.42
B3155-3,CA,CA_2016,40.53
B3159-7,CA,CA_2016,29.36
B3165-11,CA,CA_2016,43.42
B3172-12,CA,CA_2016,59.55
B3172-3,CA,CA_2016,40.94
B3172-8,CA,CA_2016,62.03
BNC311-4,CA,CA_2016,39.29
BNC311-4,CA,CA_2016,50.87
BNC469-12,CA,CA_2016,21.09
BNC469-16,CA,CA_2016,31.02
BNC469-17,CA,CA_2016,26.47
BNC469-7,CA,CA_2016,53.76
BNC472-3,CA,CA_2016,53.35
CO10030-3W,CA,CA_2016,46.73
CO10073-7W,CA,CA_2016,52.52
CO10076-4W,CA,CA_2016,57.49
Lamoka,CA,CA_2016,47.97
Lamoka,CA,CA_2016,51.7
Lamoka,CA,CA_2016,52.52
Lamoka,CA,CA_2016,52.94
Lamoka,CA,CA_2016,57.9
MSV033-1,CA,CA_2016,55.83
MSV033-1,CA,CA_2016,57.49
MSV434-04,CA,CA_2016,32.26
MSV498-1,CA,CA_2016,38.46
MSV498-1,CA,CA_2016,40.94
MSV507-001,CA,CA_2016,46.73
MSV507-003,CA,CA_2016,37.22
MSV507-007,CA,CA_2016,60.38
MSV507-073,CA,CA_2016,38.88
MSV507-198,CA,CA_2016,19.44
MSW324-1,CA,CA_2016,53.35
MSW394-1,CA,CA_2016,55.83
MSZ020-08,CA,CA_2016,42.6
MSZ022-19,CA,CA_2016,55.42
MSZ045-09,CA,CA_2016,40.94
MSZ052-11,CA,CA_2016,50.04
MSZ052-31,CA,CA_2016,38.46
MSZ062-10,CA,CA_2016,31.84
MSZ096-03,CA,CA_2016,43.01
MSZ101-06,CA,CA_2016,41.36
MSZ101-07,CA,CA_2016,45.91
MSZ219-1,CA,CA_2016,57.07
MSZ219-1,CA,CA_2016,58.31
MSZ219-13,CA,CA_2016,50.87
MSZ219-14,CA,CA_2016,54.59
MSZ219-14,CA,CA_2016,66.17
MSZ222-19,CA,CA_2016,38.05
MSZ222-19,CA,CA_2016,49.21
MSZ242-09,CA,CA_2016,46.73
NC252-49,CA,CA_2016,53.76
NC252-49,CA,CA_2016,55.83
NC280-89,CA,CA_2016,48.8
NC280-89,CA,CA_2016,55.83
NC371-3,CA,CA_2016,42.18
NC371-3,CA,CA_2016,43.01
NC470-3,CA,CA_2016,75.68
NC472-1,CA,CA_2016,73.2
NC473-2,CA,CA_2016,70.72
NCB3146-1,CA,CA_2016,62.45
NCB3171-4,CA,CA_2016,51.7
NCB3171-7,CA,CA_2016,59.97
ND102642C-2,CA,CA_2016,39.29
ND102921C-3,CA,CA_2016,43.84
ND113278-3,CA,CA_2016,49.63
ND113307C-3,CA,CA_2016,57.07
ND113394CAB-7,CA,CA_2016,39.7
ND4100C-19,CA,CA_2016,39.7
ND5255-59,CA,CA_2016,34.74
NDAF113470C-3,CA,CA_2016,35.98
NY154,CA,CA_2016,56.24
NY154,CA,CA_2016,56.66
NY162,CA,CA_2016,29.78
NY162,CA,CA_2016,35.57
NYK27-3,CA,CA_2016,45.08
NYK27-3,CA,CA_2016,50.45
NYL17-3,CA,CA_2016,47.15
NYL17-3,CA,CA_2016,52.52
NYL2-12,CA,CA_2016,45.91
NYL2-12,CA,CA_2016,57.07
NYL7-2,CA,CA_2016,39.29
NYL7-2,CA,CA_2016,47.56
NYL8-12,CA,CA_2016,55.83
NYL8-12,CA,CA_2016,67
NYM7-4,CA,CA_2016,53.76
NYM7-6,CA,CA_2016,51.7
NYM8-5,CA,CA_2016,45.08
OR12479-5,CA,CA_2016,52.94
OR9256-2,CA,CA_2016,36.39
OR9256-2,CA,CA_2016,47.56
Snowden,CA,CA_2016,43.42
Snowden,CA,CA_2016,43.84
Snowden,CA,CA_2016,47.56
Snowden,CA,CA_2016,52.11
Snowden,CA,CA_2016,56.24
W10128-1,CA,CA_2016,48.39
W10128-1,CA,CA_2016,55.42
W10637-20,CA,CA_2016,49.21
W10645-7,CA,CA_2016,48.8
W10659-16,CA,CA_2016,59.55
W10659-8,CA,CA_2016,57.07
W9891-1,CA,CA_2016,46.32
W9891-1,CA,CA_2016,47.97
W9905-3,CA,CA_2016,45.91
W9905-3,CA,CA_2016,54.59
W9968-5,CA,CA_2016,51.7
W9968-5,CA,CA_2016,65.34
WAF12065-8,CA,CA_2016,32.67
WTX10666-8W,CA,CA_2016,48.39
A01143-3C,FL,FL_2011,25.81
A01143-3C,FL,FL_2011,29.03
AC00206-2W,FL,FL_2011,38.71
AC01151-5W,FL,FL_2011,32.26
AC01151-5W,FL,FL_2011,38.71
AC03452-2W,FL,FL_2011,51.61
AC05153-1W,FL,FL_2011,38.71
Accumulator,FL,FL_2011,29.03
Accumulator,FL,FL_2011,29.03
AF4157-6,FL,FL_2011,25.81
AF4157-6,FL,FL_2011,29.03
AF4442-4,FL,FL_2011,35.48
AF4552-5,FL,FL_2011,29.03
AF4573-2,FL,FL_2011,38.71
AF4640-1,FL,FL_2011,32.26
AF4648-2,FL,FL_2011,29.03
Atlantic,FL,FL_2011,25.81
Atlantic,FL,FL_2011,29.03
Atlantic,FL,FL_2011,41.94
CO00270-7W,FL,FL_2011,29.03
CO00270-7W,FL,FL_2011,35.48
CO02024-9W,FL,FL_2011,32.26
CO02024-9W,FL,FL_2011,38.71
CO02033-1W,FL,FL_2011,45.16
CO03243-3W,FL,FL_2011,45.16
CO05061-2P,FL,FL_2011,35.48
CO05061-6W,FL,FL_2011,22.58
Hodag,FL,FL_2011,32.26
Manistee,FL,FL_2011,35.48
MSH228-6,FL,FL_2011,48.39
MSK061-4,FL,FL_2011,19.35
MSK061-4,FL,FL_2011,35.48
MSL007-B,FL,FL_2011,12.9
MSL007-B,FL,FL_2011,12.9
MSM246-B,FL,FL_2011,25.81
MSM246-B,FL,FL_2011,32.26
MSQ035-3,FL,FL_2011,38.71
MSQ086-3,FL,FL_2011,41.94
MSQ089-1,FL,FL_2011,22.58
MSQ089-1,FL,FL_2011,29.03
MSR036-5,FL,FL_2011,41.94
MSR058-1,FL,FL_2011,29.03
MSR058-1,FL,FL_2011,41.94
MSR127-2,FL,FL_2011,29.03
MSR127-2,FL,FL_2011,35.48
MSR128-4Y,FL,FL_2011,19.35
MSR128-4Y,FL,FL_2011,29.03
MSR148-4,FL,FL_2011,25.81
MSR148-4,FL,FL_2011,38.71
MSR157-1Y,FL,FL_2011,48.39
MSR169-8Y,FL,FL_2011,29.03
MSS165-2Y,FL,FL_2011,38.71
MSS297-3,FL,FL_2011,48.39
ND7799c-1,FL,FL_2011,25.81
ND7799c-1,FL,FL_2011,32.26
NY148,FL,FL_2011,32.26
NY148,FL,FL_2011,48.39
NY152,FL,FL_2011,41.94
NY153,FL,FL_2011,41.94
NY154,FL,FL_2011,45.16
Snowden,FL,FL_2011,32.26
W6609-3,FL,FL_2011,25.81
W8539-2Y,FL,FL_2011,19.35
W8539-2Y,FL,FL_2011,22.58
W8603-1,FL,FL_2011,22.58
W8603-1,FL,FL_2011,25.81
W8615-5,FL,FL_2011,25.81
W8615-5,FL,FL_2011,29.03
W8822-1,FL,FL_2011,25.81
W8832-1Y,FL,FL_2011,25.81
W8848-3,FL,FL_2011,25.81
W8867-5,FL,FL_2011,32.26
W8867-7,FL,FL_2011,35.48
W9632-1,FL,FL_2011,32.26
W9652-1,FL,FL_2011,25.81
A01143-3C,FL,FL_2012,16.13
A01143-3C,FL,FL_2012,19.35
A03440-2C,FL,FL_2012,29.03
A07117-2C,FL,FL_2012,12.9
AC00206-2W,FL,FL_2012,22.58
AC00206-2W,FL,FL_2012,29.03
AC01151-5W,FL,FL_2012,16.13
AC01151-5W,FL,FL_2012,29.03
AC03452-2W,FL,FL_2012,19.35
AC03452-2W,FL,FL_2012,29.03
AC05153-1W,FL,FL_2012,12.9
AC05153-1W,FL,FL_2012,19.35
Accumulator,FL,FL_2012,19.35
Accumulator,FL,FL_2012,22.58
AF4157-6,FL,FL_2012,16.13
AF4157-6,FL,FL_2012,25.81
AF4442-4,FL,FL_2012,9.68
AF4552-5,FL,FL_2012,16.13
AF4573-2,FL,FL_2012,22.58
AF4640-1,FL,FL_2012,16.13
AF4648-2,FL,FL_2012,12.9
AF4648-2,FL,FL_2012,19.35
AF4736-10,FL,FL_2012,22.58
AF4740-1,FL,FL_2012,19.35
AF4747-5,FL,FL_2012,16.13
AF4971-3,FL,FL_2012,12.9
AF4975-3,FL,FL_2012,9.68
Atlantic,FL,FL_2012,19.35
Atlantic,FL,FL_2012,22.58
Atlantic,FL,FL_2012,29.03
CO00270-7W,FL,FL_2012,9.68
CO00270-7W,FL,FL_2012,19.35
CO02024-9W,FL,FL_2012,12.9
CO02024-9W,FL,FL_2012,16.13
CO02024-9W,FL,FL_2012,22.58
CO02024-9W,FL,FL_2012,22.58
CO03243-3W,FL,FL_2012,19.35
CO03243-3W,FL,FL_2012,22.58
CO05061-2P,FL,FL_2012,12.9
CO05061-2P,FL,FL_2012,19.35
CO05061-6W,FL,FL_2012,12.9
CO05061-6W,FL,FL_2012,16.13
Manistee,FL,FL_2012,16.13
Manistee,FL,FL_2012,22.58
MegaChip,FL,FL_2012,16.13
MegaChip,FL,FL_2012,22.58
MSH228-6,FL,FL_2012,19.35
MSH228-6,FL,FL_2012,25.81
MSK061-4,FL,FL_2012,16.13
MSK061-4,FL,FL_2012,19.35
MSL007-B,FL,FL_2012,12.9
MSL007-B,FL,FL_2012,19.35
MSM246-B,FL,FL_2012,9.68
MSM246-B,FL,FL_2012,22.58
MSP239-1,FL,FL_2012,22.58
MSP270-1,FL,FL_2012,12.9
MSQ035-3,FL,FL_2012,9.68
MSQ035-3,FL,FL_2012,12.9
MSQ086-3,FL,FL_2012,12.9
MSQ086-3,FL,FL_2012,16.13
MSQ089-1,FL,FL_2012,9.68
MSQ089-1,FL,FL_2012,16.13
MSQ492-2,FL,FL_2012,22.58
MSR036-5,FL,FL_2012,16.13
MSR036-5,FL,FL_2012,25.81
MSR058-1,FL,FL_2012,19.35
MSR058-1,FL,FL_2012,22.58
MSR127-2,FL,FL_2012,16.13
MSR127-2,FL,FL_2012,25.81
MSR128-4Y,FL,FL_2012,9.68
MSR128-4Y,FL,FL_2012,16.13
MSR148-4,FL,FL_2012,12.9
MSR148-4,FL,FL_2012,22.58
MSR157-1Y,FL,FL_2012,9.68
MSR157-1Y,FL,FL_2012,16.13
MSR169-8Y,FL,FL_2012,16.13
MSR169-8Y,FL,FL_2012,32.26
MSS108-1,FL,FL_2012,16.13
MSS165-2Y,FL,FL_2012,19.35
MSS165-2Y,FL,FL_2012,19.35
MSS206-2,FL,FL_2012,19.35
MSS297-3,FL,FL_2012,16.13
MSS297-3,FL,FL_2012,22.58
MSS428-2,FL,FL_2012,19.35
MST096-2Y,FL,FL_2012,12.9
MST184-3,FL,FL_2012,19.35
MST186-1Y,FL,FL_2012,25.81
MST229-1,FL,FL_2012,16.13
MST412-3,FL,FL_2012,19.35
MSW293-1,FL,FL_2012,12.9
NDA081453CAB-2C,FL,FL_2012,16.13
NY148,FL,FL_2012,19.35
NY148,FL,FL_2012,25.81
NY152,FL,FL_2012,22.58
NY152,FL,FL_2012,25.81
NY153,FL,FL_2012,19.35
NY153,FL,FL_2012,22.58
NY154,FL,FL_2012,22.58
NY154,FL,FL_2012,22.58
NY156,FL,FL_2012,35.48
NYJ112-2,FL,FL_2012,29.03
NYJ15-7,FL,FL_2012,22.58
NYJ2-29,FL,FL_2012,22.58
Snowden,FL,FL_2012,29.03
W6609-3,FL,FL_2012,19.35
W6609-3,FL,FL_2012,19.35
W8539-2Y,FL,FL_2012,9.68
W8539-2Y,FL,FL_2012,9.68
W8615-5,FL,FL_2012,16.13
W8615-5,FL,FL_2012,19.35
W8822-1,FL,FL_2012,12.9
W8822-1,FL,FL_2012,12.9
W8832-1Y,FL,FL_2012,12.9
W8832-1Y,FL,FL_2012,22.58
W8867-5,FL,FL_2012,16.13
W8867-5,FL,FL_2012,16.13
W8867-7,FL,FL_2012,6.45
W8867-7,FL,FL_2012,12.9
W9200-13,FL,FL_2012,19.35
W9252-7,FL,FL_2012,9.68
W9281-14,FL,FL_2012,12.9
W9301-5,FL,FL_2012,9.68
W9304-2,FL,FL_2012,12.9
W9306-1,FL,FL_2012,19.35
A01143-3C,FL,FL_2013,25.81
AC00206-2W,FL,FL_2013,29.03
AC00206-2W,FL,FL_2013,32.26
AC03452-2W,FL,FL_2013,25.81
AC03452-2W,FL,FL_2013,35.48
AC05153-1W,FL,FL_2013,16.13
AC05153-1W,FL,FL_2013,22.58
Accumulator,FL,FL_2013,29.03
Accumulator,FL,FL_2013,35.48
AF4157-6,FL,FL_2013,19.35
AF4157-6,FL,FL_2013,19.35
AF4552-5,FL,FL_2013,19.35
AF4552-5,FL,FL_2013,22.58
AF4573-2,FL,FL_2013,22.58
AF4573-2,FL,FL_2013,25.81
AF4648-2,FL,FL_2013,16.13
AF4648-2,FL,FL_2013,22.58
AF4736-10,FL,FL_2013,19.35
AF4740-1,FL,FL_2013,25.81
AF4747-5,FL,FL_2013,22.58
AF4971-3,FL,FL_2013,29.03
AF4975-3,FL,FL_2013,22.58
AF5038-1,FL,FL_2013,19.35
AF5038-6,FL,FL_2013,32.26
AF5040-8,FL,FL_2013,25.81
AF5081-4,FL,FL_2013,29.03
AF5138-2,FL,FL_2013,29.03
AF5142-3,FL,FL_2013,29.03
AF5152-2,FL,FL_2013,22.58
AF5152-3,FL,FL_2013,22.58
AF5320-1,FL,FL_2013,25.81
Atlantic,FL,FL_2013,19.35
Atlantic,FL,FL_2013,25.81
Atlantic,FL,FL_2013,29.03
B2842-1,FL,FL_2013,16.13
B2869-15,FL,FL_2013,19.35
B2869-20,FL,FL_2013,22.58
B2869-29,FL,FL_2013,22.58
B2883-11,FL,FL_2013,19.35
B2895-8,FL,FL_2013,22.58
B2904-2,FL,FL_2013,29.03
B2936-2,FL,FL_2013,22.58
B2947-4,FL,FL_2013,22.58
B2947-8,FL,FL_2013,25.81
B2950-2,FL,FL_2013,25.81
B2950-3,FL,FL_2013,29.03
B2960-4,FL,FL_2013,29.03
BNC311-4,FL,FL_2013,25.81
BNC313-3,FL,FL_2013,19.35
BNC317-8,FL,FL_2013,22.58
CO02024-9W,FL,FL_2013,19.35
CO02024-9W,FL,FL_2013,25.81
CO02033-1W,FL,FL_2013,22.58
CO02033-1W,FL,FL_2013,25.81
CO05061-6W,FL,FL_2013,19.35
CO05061-6W,FL,FL_2013,22.58
Hodag,FL,FL_2013,22.58
Hodag,FL,FL_2013,29.03
Manistee,FL,FL_2013,9.68
Manistee,FL,FL_2013,19.35
MSK061-4,FL,FL_2013,16.13
MSK061-4,FL,FL_2013,19.35
MSL007-B,FL,FL_2013,16.13
MSL007-B,FL,FL_2013,19.35
MSM246-B,FL,FL_2013,19.35
MSM246-B,FL,FL_2013,22.58
MSN190-2,FL,FL_2013,16.13
MSN190-2,FL,FL_2013,19.35
MSQ086-3,FL,FL_2013,16.13
MSQ086-3,FL,FL_2013,22.58
MSQ089-1,FL,FL_2013,12.9
MSQ089-1,FL,FL_2013,29.03
MSR058-1,FL,FL_2013,12.9
MSR058-1,FL,FL_2013,29.03
MSR061-1,FL,FL_2013,19.35
MSR061-1,FL,FL_2013,32.26
MSR127-2,FL,FL_2013,19.35
MSR127-2,FL,FL_2013,29.03
MSR128-4Y,FL,FL_2013,12.9
MSR128-4Y,FL,FL_2013,16.13
MSR157-1Y,FL,FL_2013,22.58
MSR157-1Y,FL,FL_2013,25.81
MSR169-8Y,FL,FL_2013,16.13
MSR169-8Y,FL,FL_2013,22.58
MSS428-2,FL,FL_2013,22.58
MSS428-2,FL,FL_2013,32.26
MST096-2Y,FL,FL_2013,12.9
MST096-2Y,FL,FL_2013,19.35
MST154-3,FL,FL_2013,22.58
MST184-3,FL,FL_2013,16.13
MST184-3,FL,FL_2013,25.81
MST186-1Y,FL,FL_2013,9.68
MST186-1Y,FL,FL_2013,19.35
MST191-2Y,FL,FL_2013,25.81
MST229-1,FL,FL_2013,16.13
MST412-3,FL,FL_2013,25.81
MST412-3,FL,FL_2013,25.81
MST441-1,FL,FL_2013,19.35
MSU245-1,FL,FL_2013,22.58
MSV030-4,FL,FL_2013,19.35
MSV241-2,FL,FL_2013,22.58
MSV358-3,FL,FL_2013,9.68
MSV380-1,FL,FL_2013,19.35
MSV394-3,FL,FL_2013,12.9
MSV498-1,FL,FL_2013,29.03
MSV505-2,FL,FL_2013,16.13
MSW068-4,FL,FL_2013,22.58
MSW075-1,FL,FL_2013,16.13
MSW123-3,FL,FL_2013,22.58
MSW252-2,FL,FL_2013,19.35
MSW259-6,FL,FL_2013,25.81
MSW293-1,FL,FL_2013,19.35
MSW299-2,FL,FL_2013,12.9
MSW326-6,FL,FL_2013,12.9
MSW450-1,FL,FL_2013,12.9
MSW474-1,FL,FL_2013,16.13
MSW485-2,FL,FL_2013,25.81
MSW500-4,FL,FL_2013,9.68
MSW501-5,FL,FL_2013,25.81
MSW509-5,FL,FL_2013,22.58
NDTX060700C-1W,FL,FL_2013,19.35
NDTX071109C-1W,FL,FL_2013,32.26
NDTX091908AB-2W,FL,FL_2013,29.03
NY152,FL,FL_2013,25.81
NY152,FL,FL_2013,32.26
NY153,FL,FL_2013,25.81
NY153,FL,FL_2013,29.03
NY156,FL,FL_2013,29.03
NY156,FL,FL_2013,32.26
NYJ112-2,FL,FL_2013,22.58
NYJ112-2,FL,FL_2013,29.03
NYJ2-29,FL,FL_2013,19.35
NYJ2-29,FL,FL_2013,22.58
NYWJ11-5,FL,FL_2013,32.26
Snowden,FL,FL_2013,12.9
Snowden,FL,FL_2013,25.81
Snowden,FL,FL_2013,35.48
TX09396-1W,FL,FL_2013,32.26
W8822-1,FL,FL_2013,25.81
W8822-1,FL,FL_2013,35.48
W8867-5,FL,FL_2013,22.58
W8867-5,FL,FL_2013,29.03
W8867-7,FL,FL_2013,22.58
W8867-7,FL,FL_2013,25.81
W9200-13,FL,FL_2013,25.81
W9200-13,FL,FL_2013,25.81
W9200-7,FL,FL_2013,22.58
W9202-2,FL,FL_2013,25.81
W9252-7,FL,FL_2013,22.58
W9252-7,FL,FL_2013,29.03
W9285-3Y,FL,FL_2013,25.81
W9306-1,FL,FL_2013,19.35
W9306-1,FL,FL_2013,29.03
W9577-6Y,FL,FL_2013,32.26
AF4442-4,FL,FL_2014,32.26
AF4442-4,FL,FL_2014,38.71
AF4552-5,FL,FL_2014,41.94
AF4552-5,FL,FL_2014,51.61
AF4648-2,FL,FL_2014,45.16
AF4648-2,FL,FL_2014,51.61
AF4971-3,FL,FL_2014,58.06
AF4975-3,FL,FL_2014,19.35
AF4975-3,FL,FL_2014,25.81
AF5033-13,FL,FL_2014,48.39
AF5039-11,FL,FL_2014,35.48
AF5039-15,FL,FL_2014,25.81
AF5040-8,FL,FL_2014,41.94
AF5040-8,FL,FL_2014,45.16
AF5044-21,FL,FL_2014,32.26
AF5142-1,FL,FL_2014,22.58
AF5152-2,FL,FL_2014,35.48
AF5152-3,FL,FL_2014,29.03
AF5153-11,FL,FL_2014,51.61
AF5280-2,FL,FL_2014,35.48
AF5281-4,FL,FL_2014,35.48
AF5292-4,FL,FL_2014,61.29
AF5332-2,FL,FL_2014,45.16
AF5386-4,FL,FL_2014,51.61
AF5387-6,FL,FL_2014,41.94
AF5392-8,FL,FL_2014,41.94
AF5425-6,FL,FL_2014,38.71
AF5426-3,FL,FL_2014,45.16
AF5432-5,FL,FL_2014,58.06
AF5445-4,FL,FL_2014,51.61
AF5446-11,FL,FL_2014,58.06
AF5447-10,FL,FL_2014,41.94
AFW5039-1,FL,FL_2014,48.39
Atlantic,FL,FL_2014,45.16
Atlantic,FL,FL_2014,45.16
Atlantic,FL,FL_2014,48.39
Atlantic,FL,FL_2014,51.61
Atlantic,FL,FL_2014,51.61
B2827-12,FL,FL_2014,29.03
B2842-1,FL,FL_2014,32.26
B2842-1,FL,FL_2014,45.16
B2869-20,FL,FL_2014,48.39
B2869-20,FL,FL_2014,51.61
B2869-29,FL,FL_2014,41.94
B2869-29,FL,FL_2014,54.84
B2883-11,FL,FL_2014,35.48
B2883-11,FL,FL_2014,48.39
B2890-11,FL,FL_2014,22.58
B2895-8,FL,FL_2014,38.71
B2895-8,FL,FL_2014,41.94
B2904-2,FL,FL_2014,45.16
B2904-2,FL,FL_2014,54.84
B2908-3,FL,FL_2014,32.26
B2936-2,FL,FL_2014,41.94
B2936-2,FL,FL_2014,45.16
B2947-4,FL,FL_2014,45.16
B2947-4,FL,FL_2014,45.16
B2947-8,FL,FL_2014,38.71
B2947-8,FL,FL_2014,41.94
B2950-2,FL,FL_2014,35.48
B2950-2,FL,FL_2014,38.71
B2950-3,FL,FL_2014,41.94
B2950-3,FL,FL_2014,48.39
B2960-4,FL,FL_2014,38.71
B2960-4,FL,FL_2014,41.94
B2971-2,FL,FL_2014,58.06
B2981-3,FL,FL_2014,41.94
B2981-5,FL,FL_2014,35.48
B2993-6,FL,FL_2014,29.03
B2996-1,FL,FL_2014,35.48
B2999-6,FL,FL_2014,41.94
B3000-1,FL,FL_2014,29.03
B3002-1,FL,FL_2014,45.16
B3003-1,FL,FL_2014,25.81
B3003-10,FL,FL_2014,35.48
B3005-7,FL,FL_2014,32.26
B3005-9,FL,FL_2014,22.58
B3012-3,FL,FL_2014,45.16
B3012-7,FL,FL_2014,45.16
B3015-1,FL,FL_2014,45.16
BNC311-4,FL,FL_2014,35.48
BNC311-4,FL,FL_2014,35.48
BNC366-1,FL,FL_2014,35.48
BNC371-2,FL,FL_2014,58.06
CO05061-6W,FL,FL_2014,45.16
CO05061-6W,FL,FL_2014,45.16
CO07070-10W,FL,FL_2014,29.03
CO07070-13W,FL,FL_2014,54.84
MSM246-B,FL,FL_2014,45.16
MSM246-B,FL,FL_2014,48.39
MSQ089-1,FL,FL_2014,38.71
MSQ089-1,FL,FL_2014,41.94
MSR061-1,FL,FL_2014,45.16
MSR061-1,FL,FL_2014,48.39
MSR127-2,FL,FL_2014,48.39
MSR127-2,FL,FL_2014,51.61
MSS428-2,FL,FL_2014,35.48
MSS428-2,FL,FL_2014,41.94
MST184-3,FL,FL_2014,25.81
MST184-3,FL,FL_2014,38.71
MST186-1Y,FL,FL_2014,41.94
MST186-1Y,FL,FL_2014,45.16
MST191-2Y,FL,FL_2014,48.39
MST191-2Y,FL,FL_2014,51.61
MST229-1,FL,FL_2014,41.94
MSU245-1,FL,FL_2014,32.26
MSV030-4,FL,FL_2014,32.26
MSV030-4,FL,FL_2014,32.26
MSV093-1,FL,FL_2014,58.06
MSV111-1,FL,FL_2014,38.71
MSV241-2,FL,FL_2014,51.61
MSV358-3,FL,FL_2014,45.16
MSV358-3,FL,FL_2014,51.61
MSV380-1,FL,FL_2014,41.94
MSV394-3,FL,FL_2014,41.94
MSV498-1,FL,FL_2014,41.94
MSV498-1,FL,FL_2014,48.39
MSV505-2,FL,FL_2014,45.16
MSV507-007,FL,FL_2014,48.39
MSV507-094,FL,FL_2014,38.71
MSV507-100,FL,FL_2014,48.39
MSV507-128,FL,FL_2014,38.71
MSV507-143,FL,FL_2014,54.84
MSV507-146,FL,FL_2014,48.39
MSV507-198,FL,FL_2014,41.94
MSW075-1,FL,FL_2014,41.94
MSW138-2,FL,FL_2014,48.39
MSW168-2,FL,FL_2014,54.84
MSW259-6,FL,FL_2014,58.06
MSW259-6,FL,FL_2014,58.06
MSW293-1,FL,FL_2014,48.39
MSW474-1,FL,FL_2014,41.94
MSW485-2,FL,FL_2014,48.39
MSW485-2,FL,FL_2014,51.61
MSX150-1,FL,FL_2014,64.52
MSX240-3,FL,FL_2014,45.16
MSX245-2Y,FL,FL_2014,58.06
MSX540-4,FL,FL_2014,51.61
MSX542-2,FL,FL_2014,54.84
NC302-12,FL,FL_2014,35.48
NC311-9,FL,FL_2014,41.94
NC317-12,FL,FL_2014,32.26
NCJ100-7,FL,FL_2014,35.48
NCJ106-2,FL,FL_2014,32.26
NCJ107-6,FL,FL_2014,19.35
ND7799c-1,FL,FL_2014,12.9
ND7799c-1,FL,FL_2014,22.58
NDTX060700C-1W,FL,FL_2014,29.03
NDTX060700C-1W,FL,FL_2014,32.26
NDTX071109C-1W,FL,FL_2014,41.94
NDTX091908AB-2W,FL,FL_2014,48.39
NDTX091908AB-2W,FL,FL_2014,48.39
NDTX102557-1W,FL,FL_2014,35.48
NY152,FL,FL_2014,38.71
NY152,FL,FL_2014,58.06
NY153,FL,FL_2014,41.94
NY153,FL,FL_2014,41.94
NY154,FL,FL_2014,48.39
NY156,FL,FL_2014,51.61
NY156,FL,FL_2014,54.84
NY158,FL,FL_2014,54.84
NY162,FL,FL_2014,45.16
NYJ112-2,FL,FL_2014,38.71
NYJ112-2,FL,FL_2014,45.16
NYK27-1,FL,FL_2014,32.26
NYK27-3,FL,FL_2014,41.94
NYK28-18,FL,FL_2014,38.71
NYWJ11-5,FL,FL_2014,51.61
NYWJ11-5,FL,FL_2014,64.52
Snowden,FL,FL_2014,45.16
Snowden,FL,FL_2014,45.16
Snowden,FL,FL_2014,45.16
Snowden,FL,FL_2014,48.39
Snowden,FL,FL_2014,51.61
TX09396-1W,FL,FL_2014,48.39
TX09396-1W,FL,FL_2014,64.52
TX09403-14W,FL,FL_2014,38.71
W6822-3,FL,FL_2014,45.16
W6822-3,FL,FL_2014,48.39
W9200-13,FL,FL_2014,41.94
W9200-13,FL,FL_2014,41.94
W9306-1,FL,FL_2014,22.58
W9306-1,FL,FL_2014,38.71
W9827-7Y,FL,FL_2014,29.03
W9871-4,FL,FL_2014,54.84
W9871-6,FL,FL_2014,58.06
W9874-3,FL,FL_2014,51.61
W9891-1,FL,FL_2014,48.39
W9905-3,FL,FL_2014,41.94
W9905-6,FL,FL_2014,38.71
W9905-7,FL,FL_2014,45.16
W9922-5,FL,FL_2014,48.39
W9967-16,FL,FL_2014,41.94
W9967-4,FL,FL_2014,41.94
W9967-5,FL,FL_2014,45.16
W9968-2,FL,FL_2014,45.16
W9968-3,FL,FL_2014,32.26
W9968-5,FL,FL_2014,58.06
AF4648-2,FL,FL_2015,35.48
AF4648-2,FL,FL_2015,44.19
AF5033-13,FL,FL_2015,30.97
AF5033-13,FL,FL_2015,34.19
AF5040-8,FL,FL_2015,32.26
AF5040-8,FL,FL_2015,39.68
AF5153-11,FL,FL_2015,27.74
AF5153-11,FL,FL_2015,35.81
AF5281-4,FL,FL_2015,25.81
AF5281-4,FL,FL_2015,29.35
AF5386-4,FL,FL_2015,35.16
AF5392-8,FL,FL_2015,44.19
AF5393-1,FL,FL_2015,38.71
AF5425-6,FL,FL_2015,30.65
AF5426-3,FL,FL_2015,33.23
AF5426-3,FL,FL_2015,37.74
AF5445-2,FL,FL_2015,42.58
AF5446-11,FL,FL_2015,31.94
AF5446-11,FL,FL_2015,39.35
AF5450-7,FL,FL_2015,40.97
AF5484-3,FL,FL_2015,38.39
AF5583-3,FL,FL_2015,31.29
AFW5039-1,FL,FL_2015,45.16
AFW5039-1,FL,FL_2015,49.03
AOR09034-3,FL,FL_2015,38.39
